rating_band,chart_id,record_count,player_count,best50_count,best50_user_count,band_user_count,user_count,profile_count,total_users_in_band,best50_rate,avg_achievement,median_achievement,sss_rate,sss_plus_rate,sssplus_rate,avg_chart_rating,max_chart_rating,title,difficulty,level,internal_level,chart_type,category,is_new,best50_section
15500-15799,Mare Maris__std__master,2,2,2,2,22,22,22,22,0.0909,100.5108,100.5108,1.0,1.0,1.0,312.0,312,Mare Maris,master,13+,13.9,std,maimai,False,old
15500-15799,Reach For The Stars__std__master,2,2,2,2,22,22,22,22,0.0909,100.5889,100.5889,1.0,1.0,1.0,312.0,312,Reach For The Stars,master,13+,13.9,std,ゲーム＆バラエティ,False,old
15500-15799,Selector__dx__master,2,2,2,2,22,22,22,22,0.0909,100.5815,100.5815,1.0,1.0,1.0,312.0,312,Selector,master,13+,13.9,dx,maimai,False,old
15500-15799,Southern Cross__dx__remaster,2,2,2,2,22,22,22,22,0.0909,100.5474,100.5474,1.0,1.0,1.0,312.0,312,Southern Cross,remaster,13+,13.9,dx,ゲーム＆バラエティ,False,old
15500-15799,Supersonic Generation__dx__master,2,2,2,2,22,22,22,22,0.0909,100.816,100.816,1.0,1.0,1.0,312.0,312,Supersonic Generation,master,13+,13.9,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,Upshift__dx__master,2,2,2,2,22,22,22,22,0.0909,100.7343,100.7343,1.0,1.0,1.0,312.0,312,Upshift,master,13+,13.9,dx,ゲーム＆バラエティ,False,old
15500-15799,もぺもぺ__dx__master,2,2,2,2,22,22,22,22,0.0909,100.5512,100.5512,1.0,1.0,1.0,312.0,312,もぺもぺ,master,13+,13.9,dx,ゲーム＆バラエティ,False,old
15500-15799,アマノジャクリバース feat. ｙｔｒ__std__master,2,2,2,2,22,22,22,22,0.0909,100.7053,100.7053,1.0,1.0,1.0,312.0,312,アマノジャクリバース feat. ｙｔｒ,master,13+,13.9,std,東方Project,False,old
15500-15799,最終鬼畜妹・一部声__std__master,2,2,2,2,22,22,22,22,0.0909,100.6328,100.6328,1.0,1.0,1.0,312.0,312,最終鬼畜妹・一部声,master,13+,13.9,std,東方Project,False,old
15500-15799,玩具狂奏曲 -終焉-__dx__master,2,2,2,2,22,22,22,22,0.0909,100.6408,100.6408,1.0,1.0,1.0,312.0,312,玩具狂奏曲 -終焉-,master,13+,13.9,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,蒼穹舞楽__dx__master,2,2,2,2,22,22,22,22,0.0909,100.7365,100.7365,1.0,1.0,1.0,312.0,312,蒼穹舞楽,master,13+,13.9,dx,maimai,False,old
15500-15799,雲外蒼電 -Dreaming Voltage-__dx__master,2,2,2,2,22,22,22,22,0.0909,100.5054,100.5054,1.0,1.0,1.0,312.0,312,雲外蒼電 -Dreaming Voltage-,master,13+,13.9,dx,maimai,False,new
15500-15799,花と、雪と、ドラムンベース。__std__remaster,2,2,2,2,22,22,22,22,0.0909,100.818,100.818,1.0,1.0,1.0,310.5,311,花と、雪と、ドラムンベース。,remaster,13+,13.8,std,maimai,False,old
15500-15799,Estahv__dx__master,2,2,2,2,22,22,22,22,0.0909,100.5368,100.5368,1.0,1.0,1.0,310.0,310,Estahv,master,13+,13.8,dx,ゲーム＆バラエティ,False,old
15500-15799,Let's ミクササイズ！！__dx__master,2,2,2,2,22,22,22,22,0.0909,100.5894,100.5894,1.0,1.0,1.0,310.0,310,Let's ミクササイズ！！,master,13+,13.8,dx,niconico＆ボーカロイド,False,new
15500-15799,Princess♂__dx__master,2,2,2,2,22,22,22,22,0.0909,100.7086,100.7086,1.0,1.0,1.0,310.0,310,Princess♂,master,13+,13.8,dx,POPS＆アニメ,False,old
15500-15799,Restricted Access__dx__master,2,2,2,2,22,22,22,22,0.0909,100.5556,100.5556,1.0,1.0,1.0,310.0,310,Restricted Access,master,13+,13.8,dx,ゲーム＆バラエティ,False,new
15500-15799,ぼくたちいつでも　しゅわっしゅわ！__dx__remaster,2,2,2,2,22,22,22,22,0.0909,100.6614,100.6614,1.0,1.0,1.0,310.0,310,ぼくたちいつでも　しゅわっしゅわ！,remaster,13+,13.8,dx,maimai,False,old
15500-15799,バグ__dx__remaster,2,2,2,2,22,22,22,22,0.0909,100.6378,100.6378,1.0,1.0,1.0,310.0,310,バグ,remaster,13+,13.8,dx,niconico＆ボーカロイド,False,old
15500-15799,ピポピポ -People People- feat. ななひら__dx__master,2,2,2,2,22,22,22,22,0.0909,100.59,100.59,1.0,1.0,1.0,310.0,310,ピポピポ -People People- feat. ななひら,master,13+,13.8,dx,ゲーム＆バラエティ,False,old
15500-15799,ピュグマリオンの咒文__dx__master,2,2,2,2,22,22,22,22,0.0909,100.597,100.597,1.0,1.0,1.0,310.0,310,ピュグマリオンの咒文,master,13+,13.8,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,立川浄穢捕物帳__dx__master,2,2,2,2,22,22,22,22,0.0909,100.6934,100.6934,1.0,1.0,1.0,310.0,310,立川浄穢捕物帳,master,13+,13.8,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,頓珍漢の宴__std__master,2,2,2,2,22,22,22,22,0.0909,100.7297,100.7297,1.0,1.0,1.0,310.0,310,頓珍漢の宴,master,13+,13.8,std,niconico＆ボーカロイド,False,old
15500-15799,MORNINGLOOM__dx__master,2,2,2,2,22,22,22,22,0.0909,100.6434,100.6434,1.0,1.0,1.0,308.0,308,MORNINGLOOM,master,13+,13.7,dx,ゲーム＆バラエティ,False,old
15500-15799,Never Give Up!__dx__remaster,2,2,2,2,22,22,22,22,0.0909,100.681,100.681,1.0,1.0,1.0,308.0,308,Never Give Up!,remaster,13+,13.7,dx,maimai,False,old
15500-15799,なんかノイズにきこえる__dx__master,2,2,2,2,22,22,22,22,0.0909,100.7708,100.7708,1.0,1.0,1.0,308.0,308,なんかノイズにきこえる,master,13+,13.7,dx,オンゲキ＆CHUNITHM,False,new
15500-15799,Re：End of a Dream__dx__master,2,2,2,2,22,22,22,22,0.0909,100.2633,100.2633,1.0,0.5,0.5,317.5,324,Re：End of a Dream,master,14,14.4,dx,ゲーム＆バラエティ,False,old
15500-15799,Galaxy Blaster__dx__master,2,2,2,2,22,22,22,22,0.0909,100.4448,100.4448,1.0,0.5,0.5,315.0,321,Galaxy Blaster,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,new
15500-15799,MEGATON BLAST__dx__master,2,2,2,2,22,22,22,22,0.0909,100.2793,100.2793,1.0,0.5,0.5,315.0,321,MEGATON BLAST,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,Dazzle hop__dx__master,2,2,2,2,22,22,22,22,0.0909,100.5646,100.5646,1.0,0.5,0.5,313.5,319,Dazzle hop,master,14,14.2,dx,オンゲキ＆CHUNITHM,False,new
15500-15799,殿ッ！？ご乱心！？__dx__master,2,2,2,2,22,22,22,22,0.0909,100.0226,100.0226,0.5,0.5,0.5,306.0,319,殿ッ！？ご乱心！？,master,14,14.2,dx,maimai,False,new
15500-15799,Credits__std__master,2,2,2,2,22,22,22,22,0.0909,100.1828,100.1828,1.0,0.0,0.0,315.5,316,Credits,master,14+,14.6,std,ゲーム＆バラエティ,False,old
15500-15799,Åntinomiε__dx__master,2,2,2,2,22,22,22,22,0.0909,100.2542,100.2542,1.0,0.0,0.0,315.5,316,Åntinomiε,master,14+,14.6,dx,maimai,False,new
15500-15799,Titania__dx__master,2,2,2,2,22,22,22,22,0.0909,100.0113,100.0113,1.0,0.0,0.0,315.0,315,Titania,master,14+,14.6,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,ガラテアの螺旋__std__master,2,2,2,2,22,22,22,22,0.0909,100.0992,100.0992,1.0,0.0,0.0,315.0,315,ガラテアの螺旋,master,14+,14.6,std,maimai,False,old
15500-15799,ラストピースに祝福と栄光を__dx__master,2,2,2,2,22,22,22,22,0.0909,100.0804,100.0804,1.0,0.0,0.0,315.0,315,ラストピースに祝福と栄光を,master,14+,14.6,dx,オンゲキ＆CHUNITHM,False,new
15500-15799,BIRTH__dx__master,2,2,2,2,22,22,22,22,0.0909,100.1362,100.1362,1.0,0.0,0.0,313.5,314,BIRTH,master,14,14.5,dx,maimai,False,old
15500-15799,Aegleseeker__dx__master,2,2,2,2,22,22,22,22,0.0909,100.0893,100.0893,1.0,0.0,0.0,313.0,313,Aegleseeker,master,14,14.5,dx,ゲーム＆バラエティ,False,old
15500-15799,BATTLE NO.1__dx__master,2,2,2,2,22,22,22,22,0.0909,100.0951,100.0951,1.0,0.0,0.0,313.0,313,BATTLE NO.1,master,14,14.5,dx,ゲーム＆バラエティ,False,old
15500-15799,最強STRONGER__dx__master,2,2,2,2,22,22,22,22,0.0909,100.1096,100.1096,1.0,0.0,0.0,313.0,313,最強STRONGER,master,14,14.5,dx,ゲーム＆バラエティ,False,old
15500-15799,ARAIS__dx__master,2,2,2,2,22,22,22,22,0.0909,100.3709,100.3709,1.0,0.0,0.0,312.0,312,ARAIS,master,14,14.4,dx,maimai,False,old
15500-15799,Revive The Rave__std__remaster,2,2,2,2,22,22,22,22,0.0909,100.3382,100.3382,1.0,0.0,0.0,311.5,312,Revive The Rave,remaster,14,14.4,std,maimai,False,old
15500-15799,FLUFFY FLASH__dx__master,2,2,2,2,22,22,22,22,0.0909,100.1868,100.1868,1.0,0.0,0.0,311.0,311,FLUFFY FLASH,master,14,14.4,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,ほしぞらスペクタクル__dx__master,2,2,2,2,22,22,22,22,0.0909,100.1774,100.1774,1.0,0.0,0.0,311.0,311,ほしぞらスペクタクル,master,14,14.4,dx,maimai,False,old
15500-15799,スピカの天秤__dx__master,2,2,2,2,22,22,22,22,0.0909,100.2602,100.2602,1.0,0.0,0.0,311.0,311,スピカの天秤,master,14,14.4,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,Customized Justice__dx__master,2,2,2,2,22,22,22,22,0.0909,99.5114,99.5114,0.0,0.0,0.0,310.0,310,Customized Justice,master,14+,14.8,dx,maimai,False,new
15500-15799,ATLAS RUSH__dx__master,2,2,2,2,22,22,22,22,0.0909,99.922,99.922,0.0,0.0,0.0,309.5,310,ATLAS RUSH,master,14+,14.7,dx,maimai,False,new
15500-15799,初音ミクの消失__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5277,100.5277,1.0,1.0,1.0,326.0,326,初音ミクの消失,master,14,14.5,dx,niconico＆ボーカロイド,False,old
15500-15799,CO5M1C R4ILR0AD__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6357,100.6357,1.0,1.0,1.0,324.0,324,CO5M1C R4ILR0AD,master,14,14.4,dx,ゲーム＆バラエティ,False,old
15500-15799,Contrapasso -paradiso-__std__master,1,1,1,1,22,22,22,22,0.0455,100.5395,100.5395,1.0,1.0,1.0,324.0,324,Contrapasso -paradiso-,master,14,14.4,std,maimai,False,old
15500-15799,MYTHOS__std__master,1,1,1,1,22,22,22,22,0.0455,100.5075,100.5075,1.0,1.0,1.0,324.0,324,MYTHOS,master,14,14.4,std,maimai,False,old
15500-15799,"""411Ψ892""__dx__master",1,1,1,1,22,22,22,22,0.0455,100.5479,100.5479,1.0,1.0,1.0,321.0,321,"""411Ψ892""",master,14,14.3,dx,maimai,False,old
15500-15799,DEVOTION__dx__master,1,1,1,1,22,22,22,22,0.0455,100.515,100.515,1.0,1.0,1.0,321.0,321,DEVOTION,master,14,14.3,dx,maimai,False,old
15500-15799,N3V3R G3T OV3R__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5418,100.5418,1.0,1.0,1.0,321.0,321,N3V3R G3T OV3R,master,14,14.3,dx,maimai,False,old
15500-15799,SQUAD-Phvntom-__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5555,100.5555,1.0,1.0,1.0,321.0,321,SQUAD-Phvntom-,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,Xenovcipher__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6298,100.6298,1.0,1.0,1.0,321.0,321,Xenovcipher,master,14,14.3,dx,maimai,False,old
15500-15799,るろうらんる__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5192,100.5192,1.0,1.0,1.0,321.0,321,るろうらんる,master,14,14.3,dx,niconico＆ボーカロイド,False,new
15500-15799,電光石火__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5604,100.5604,1.0,1.0,1.0,321.0,321,電光石火,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,AFTER PANDORA__std__master,1,1,1,1,22,22,22,22,0.0455,100.5736,100.5736,1.0,1.0,1.0,319.0,319,AFTER PANDORA,master,14,14.2,std,maimai,False,new
15500-15799,Calamity Fortune__std__master,1,1,1,1,22,22,22,22,0.0455,100.6392,100.6392,1.0,1.0,1.0,319.0,319,Calamity Fortune,master,14,14.2,std,東方Project,False,old
15500-15799,Death Scythe__std__remaster,1,1,1,1,22,22,22,22,0.0455,100.609,100.609,1.0,1.0,1.0,319.0,319,Death Scythe,remaster,14,14.2,std,maimai,False,old
15500-15799,Garakuta Doll Play__std__master,1,1,1,1,22,22,22,22,0.0455,100.5806,100.5806,1.0,1.0,1.0,319.0,319,Garakuta Doll Play,master,14,14.2,std,maimai,False,old
15500-15799,HYP3RTRIBE__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6252,100.6252,1.0,1.0,1.0,319.0,319,HYP3RTRIBE,master,14,14.1,dx,ゲーム＆バラエティ,False,old
15500-15799,MAXRAGE__dx__remaster,1,1,1,1,22,22,22,22,0.0455,100.565,100.565,1.0,1.0,1.0,319.0,319,MAXRAGE,remaster,14,14.2,dx,maimai,False,old
15500-15799,きたさいたま2000__std__master,1,1,1,1,22,22,22,22,0.0455,100.5529,100.5529,1.0,1.0,1.0,319.0,319,きたさいたま2000,master,14,14.2,std,ゲーム＆バラエティ,False,old
15500-15799,インパアフェクシオン・ホワイトガアル__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6114,100.6114,1.0,1.0,1.0,319.0,319,インパアフェクシオン・ホワイトガアル,master,14,14.2,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,デッドマンズバラッド__dx__master,1,1,1,1,22,22,22,22,0.0455,100.509,100.509,1.0,1.0,1.0,319.0,319,デッドマンズバラッド,master,14,14.2,dx,niconico＆ボーカロイド,False,old
15500-15799,BLUE ZONE__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5128,100.5128,1.0,1.0,1.0,317.0,317,BLUE ZONE,master,14,14.1,dx,ゲーム＆バラエティ,False,old
15500-15799,Jack-the-Ripper◆__std__master,1,1,1,1,22,22,22,22,0.0455,100.611,100.611,1.0,1.0,1.0,317.0,317,Jack-the-Ripper◆,master,14,14.1,std,ゲーム＆バラエティ,False,old
15500-15799,Lividi__std__master,1,1,1,1,22,22,22,22,0.0455,100.638,100.638,1.0,1.0,1.0,317.0,317,Lividi,master,14,14.1,std,maimai,False,old
15500-15799,Overjoy ★ OVERDOSE!!__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5336,100.5336,1.0,1.0,1.0,317.0,317,Overjoy ★ OVERDOSE!!,master,14,14.2,dx,ゲーム＆バラエティ,False,new
15500-15799,Ragnarok__std__master,1,1,1,1,22,22,22,22,0.0455,100.6531,100.6531,1.0,1.0,1.0,317.0,317,Ragnarok,master,14,14.1,std,maimai,False,old
15500-15799,鬼女紅妖__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5427,100.5427,1.0,1.0,1.0,317.0,317,鬼女紅妖,master,14,14.1,dx,maimai,False,new
15500-15799,Ai C__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5601,100.5601,1.0,1.0,1.0,315.0,315,Ai C,master,14,14.0,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,Like the Wind [Reborn]__std__master,1,1,1,1,22,22,22,22,0.0455,100.6082,100.6082,1.0,1.0,1.0,315.0,315,Like the Wind [Reborn],master,14,14.0,std,ゲーム＆バラエティ,False,old
15500-15799,Maxi__std__master,1,1,1,1,22,22,22,22,0.0455,100.5086,100.5086,1.0,1.0,1.0,315.0,315,Maxi,master,14,14.0,std,ゲーム＆バラエティ,False,old
15500-15799,Ultranova__std__master,1,1,1,1,22,22,22,22,0.0455,100.7182,100.7182,1.0,1.0,1.0,315.0,315,Ultranova,master,14,14.0,std,maimai,False,old
15500-15799,Vallista__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5904,100.5904,1.0,1.0,1.0,315.0,315,Vallista,master,14,14.0,dx,ゲーム＆バラエティ,False,old
15500-15799,人里に下ったアタイがいつの間にか社畜になっていた件__std__master,1,1,1,1,22,22,22,22,0.0455,100.532,100.532,1.0,1.0,1.0,315.0,315,人里に下ったアタイがいつの間にか社畜になっていた件,master,14,14.0,std,ゲーム＆バラエティ,False,old
15500-15799,天火明命__std__master,1,1,1,1,22,22,22,22,0.0455,100.6089,100.6089,1.0,1.0,1.0,315.0,315,天火明命,master,14,14.0,std,maimai,False,old
15500-15799,魔法少女になるしかねぇ__std__master,1,1,1,1,22,22,22,22,0.0455,100.6751,100.6751,1.0,1.0,1.0,315.0,315,魔法少女になるしかねぇ,master,14,14.0,std,ゲーム＆バラエティ,False,old
15500-15799,Caterpillar Song__dx__master,1,1,1,1,22,22,22,22,0.0455,101.0,101.0,1.0,1.0,1.0,313.0,313,Caterpillar Song,master,13+,13.9,dx,ゲーム＆バラエティ,False,old
15500-15799,Sakura Fubuki__std__master,1,1,1,1,22,22,22,22,0.0455,100.8333,100.8333,1.0,1.0,1.0,313.0,313,Sakura Fubuki,master,13+,13.9,std,ゲーム＆バラエティ,False,old
15500-15799,Amereistr__dx__master,1,1,1,1,22,22,22,22,0.0455,100.7213,100.7213,1.0,1.0,1.0,312.0,312,Amereistr,master,13+,13.9,dx,maimai,False,new
15500-15799,CHAOS__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6021,100.6021,1.0,1.0,1.0,312.0,312,CHAOS,master,13+,13.9,dx,ゲーム＆バラエティ,False,old
15500-15799,Cosmic Magic Shooter__std__master,1,1,1,1,22,22,22,22,0.0455,100.7516,100.7516,1.0,1.0,1.0,312.0,312,Cosmic Magic Shooter,master,13+,13.9,std,東方Project,False,old
15500-15799,Dreadnought__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5745,100.5745,1.0,1.0,1.0,312.0,312,Dreadnought,master,13+,13.9,dx,ゲーム＆バラエティ,False,old
15500-15799,ENERGY SYNERGY MATRIX__std__master,1,1,1,1,22,22,22,22,0.0455,100.6002,100.6002,1.0,1.0,1.0,312.0,312,ENERGY SYNERGY MATRIX,master,13+,13.9,std,ゲーム＆バラエティ,False,old
15500-15799,Ether Strike__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6073,100.6073,1.0,1.0,1.0,312.0,312,Ether Strike,master,13+,13.9,dx,ゲーム＆バラエティ,False,old
15500-15799,Hyper Active__std__master,1,1,1,1,22,22,22,22,0.0455,100.6635,100.6635,1.0,1.0,1.0,312.0,312,Hyper Active,master,13+,13.9,std,maimai,False,old
15500-15799,NULCTRL__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5425,100.5425,1.0,1.0,1.0,312.0,312,NULCTRL,master,13+,13.9,dx,ゲーム＆バラエティ,False,old
15500-15799,PANDORA PARADOXXX__std__expert,1,1,1,1,22,22,22,22,0.0455,100.5125,100.5125,1.0,1.0,1.0,312.0,312,PANDORA PARADOXXX,expert,13+,13.9,std,maimai,False,old
15500-15799,Sound Chimera__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6165,100.6165,1.0,1.0,1.0,312.0,312,Sound Chimera,master,13+,13.9,dx,ゲーム＆バラエティ,False,old
15500-15799,We Gonna Party__std__remaster,1,1,1,1,22,22,22,22,0.0455,100.6141,100.6141,1.0,1.0,1.0,312.0,312,We Gonna Party,remaster,13+,13.9,std,maimai,False,old
15500-15799,Yakumo >>JOINT STRUGGLE (2019 Update)__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5514,100.5514,1.0,1.0,1.0,312.0,312,Yakumo >>JOINT STRUGGLE (2019 Update),master,13+,13.9,dx,東方Project,False,old
15500-15799,keep hopping__std__master,1,1,1,1,22,22,22,22,0.0455,100.6222,100.6222,1.0,1.0,1.0,312.0,312,keep hopping,master,13+,13.9,std,maimai,False,old
15500-15799,デスパレイト__std__master,1,1,1,1,22,22,22,22,0.0455,100.6158,100.6158,1.0,1.0,1.0,312.0,312,デスパレイト,master,13+,13.9,std,maimai,False,old
15500-15799,裏表ラバーズ__std__master,1,1,1,1,22,22,22,22,0.0455,100.5944,100.5944,1.0,1.0,1.0,312.0,312,裏表ラバーズ,master,13+,13.9,std,niconico＆ボーカロイド,False,old
15500-15799,Rodeo Machine__std__master,1,1,1,1,22,22,22,22,0.0455,100.9687,100.9687,1.0,1.0,1.0,311.0,311,Rodeo Machine,master,13+,13.8,std,POPS＆アニメ,False,old
15500-15799,8-EM__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5539,100.5539,1.0,1.0,1.0,310.0,310,8-EM,master,13+,13.8,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,Baqeela__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5487,100.5487,1.0,1.0,1.0,310.0,310,Baqeela,master,13+,13.8,dx,オンゲキ＆CHUNITHM,False,old
15500-15799,Big Daddy__dx__master,1,1,1,1,22,22,22,22,0.0455,100.544,100.544,1.0,1.0,1.0,310.0,310,Big Daddy,master,13+,13.8,dx,ゲーム＆バラエティ,False,old
15500-15799,Churros Parlor__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6714,100.6714,1.0,1.0,1.0,310.0,310,Churros Parlor,master,13+,13.8,dx,maimai,False,old
15500-15799,Cyaegha__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6754,100.6754,1.0,1.0,1.0,310.0,310,Cyaegha,master,13+,13.8,dx,ゲーム＆バラエティ,False,old
15500-15799,HUMANBORG__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6921,100.6921,1.0,1.0,1.0,310.0,310,HUMANBORG,master,13+,13.8,dx,POPS＆アニメ,False,old
15500-15799,Jouez Avec Moi?__dx__master,1,1,1,1,22,22,22,22,0.0455,100.8429,100.8429,1.0,1.0,1.0,310.0,310,Jouez Avec Moi?,master,13+,13.8,dx,maimai,False,old
15500-15799,"Little ""Sister"" Bitch__dx__master",1,1,1,1,22,22,22,22,0.0455,100.6914,100.6914,1.0,1.0,1.0,310.0,310,"Little ""Sister"" Bitch",master,13+,13.8,dx,東方Project,False,old
15500-15799,Never Give Up!__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5386,100.5386,1.0,1.0,1.0,310.0,310,Never Give Up!,master,13+,13.8,dx,maimai,False,old
15500-15799,POWER OF UNITY__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5433,100.5433,1.0,1.0,1.0,310.0,310,POWER OF UNITY,master,13+,13.8,dx,maimai,False,old
15500-15799,Selector__std__master,1,1,1,1,22,22,22,22,0.0455,100.6121,100.6121,1.0,1.0,1.0,310.0,310,Selector,master,13+,13.8,std,maimai,False,old
15500-15799,YKWTD__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6262,100.6262,1.0,1.0,1.0,310.0,310,YKWTD,master,13+,13.8,dx,maimai,False,old
15500-15799,energy trixxx__dx__master,1,1,1,1,22,22,22,22,0.0455,100.7371,100.7371,1.0,1.0,1.0,310.0,310,energy trixxx,master,13+,13.8,dx,ゲーム＆バラエティ,False,old
15500-15799,にじよめちゃん体操第一億__std__master,1,1,1,1,22,22,22,22,0.0455,100.6422,100.6422,1.0,1.0,1.0,310.0,310,にじよめちゃん体操第一億,master,13+,13.8,std,POPS＆アニメ,False,old
15500-15799,イガク__dx__master,1,1,1,1,22,22,22,22,0.0455,100.6246,100.6246,1.0,1.0,1.0,310.0,310,イガク,master,13+,13.8,dx,niconico＆ボーカロイド,False,old
15500-15799,フェイクフェイス・フェイルセイフ__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5271,100.5271,1.0,1.0,1.0,310.0,310,フェイクフェイス・フェイルセイフ,master,13+,13.8,dx,maimai,False,old
15500-15799,プナイプナイせんそう__dx__master,1,1,1,1,22,22,22,22,0.0455,100.7541,100.7541,1.0,1.0,1.0,310.0,310,プナイプナイせんそう,master,13+,13.8,dx,ゲーム＆バラエティ,False,old
15500-15799,儚きもの人間__std__master,1,1,1,1,22,22,22,22,0.0455,100.6608,100.6608,1.0,1.0,1.0,310.0,310,儚きもの人間,master,13+,13.8,std,東方Project,False,old
15500-15799,六兆年と一夜物語__std__master,1,1,1,1,22,22,22,22,0.0455,100.6727,100.6727,1.0,1.0,1.0,310.0,310,六兆年と一夜物語,master,13+,13.8,std,niconico＆ボーカロイド,False,old
15500-15799,吉原ラメント__std__master,1,1,1,1,22,22,22,22,0.0455,100.7961,100.7961,1.0,1.0,1.0,310.0,310,吉原ラメント,master,13+,13.8,std,niconico＆ボーカロイド,False,old
15500-15799,幻想に咲いた花__dx__remaster,1,1,1,1,22,22,22,22,0.0455,100.516,100.516,1.0,1.0,1.0,310.0,310,幻想に咲いた花,remaster,13+,13.8,dx,東方Project,False,old
15500-15799,拝啓ドッペルゲンガー__std__master,1,1,1,1,22,22,22,22,0.0455,100.7022,100.7022,1.0,1.0,1.0,310.0,310,拝啓ドッペルゲンガー,master,13+,13.8,std,niconico＆ボーカロイド,False,old
15500-15799,星界ちゃんと可不ちゃんのおつかい合騒曲__dx__master,1,1,1,1,22,22,22,22,0.0455,100.7042,100.7042,1.0,1.0,1.0,310.0,310,星界ちゃんと可不ちゃんのおつかい合騒曲,master,13+,13.8,dx,niconico＆ボーカロイド,False,old
15500-15799,星見草__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5088,100.5088,1.0,1.0,1.0,310.0,310,星見草,master,13+,13.8,dx,maimai,False,old
15500-15799,白花の天使__dx__master,1,1,1,1,22,22,22,22,0.0455,100.5804,100.5804,1.0,1.0,1.0,310.0,310,白花の天使,master,13+,13.8,dx,maimai,False,old
